Date,Open,High,Low,Close,Volume,OpenInt
20110303,325.02,325.02,325.02,325.02,0,0
20110304,325.02,325.02,316.77,322.95,0,0
20110307,322.37,324.43,318.53,324.13,0,0
20110308,324.13,324.13,319.71,324.13,0,0
20110309,324.72,327.08,322.07,327.08,0,0
20110310,327.08,329.14,322.95,328.55,0,0
20110311,319.42,328.55,319.42,320.3,0,0
20110314,318.53,326.49,318.24,325.02,0,0
20110315,324.13,325.9,318.83,325.9,0,0
20110316,315.59,323.54,315.59,321.78,0,0
20110317,318.24,325.31,318.24,324.72,0,0
20110318,320.01,324.72,320.01,323.84,0,0
20110321,324.13,324.13,323.54,323.54,0,0
20110322,323.54,324.13,319.71,323.54,0,0
20110323,323.84,325.02,323.84,325.02,0,0
20110324,324.13,324.72,321.19,321.19,0,0
20110325,318.24,324.13,318.24,324.13,0,0
20110328,324.13,325.9,321.48,325.9,0,0
20110329,325.9,325.9,321.78,322.07,0,0
20110330,325.02,325.9,322.07,325.31,0,0
20110331,324.13,324.13,324.13,324.13,0,0
20110401,321.19,324.13,321.19,324.13,0,0
20110404,341.52,400.45,341.52,400.45,0,0
20110405,411.35,436.11,400.45,418.43,0,0
20110406,427.27,436.11,412.53,412.53,0,0
20110407,412.53,413.12,391.02,397.8,0,0
20110408,390.14,412.53,390.14,411.06,0,0
20110411,412.53,412.53,398.98,402.22,0,0
20110412,400.75,410.47,390.14,393.97,0,0
20110413,394.85,398.39,394.85,394.85,0,0
20110414,400.75,400.75,377.17,391.91,0,0
20110415,393.67,393.67,383.07,391.91,0,0
20110418,394.85,403.69,359.49,370.69,0,0
20110419,360.08,373.93,360.08,373.93,0,0
20110420,380.41,380.41,367.15,378.06,0,0
20110421,373.93,373.93,366.57,373.93,0,0
20110426,382.48,382.77,373.64,382.18,0,0
20110427,382.48,390.73,381.89,390.14,0,0
20110428,390.73,394.26,384.54,391.91,0,0
20110429,391.91,391.91,387.19,391.32,0,0
20110502,391.91,391.91,389.55,389.55,0,0
20110504,390.14,390.14,387.78,387.78,0,0
20110505,387.78,388.96,381.3,388.96,0,0
20110506,388.37,388.37,387.78,387.78,0,0
20110509,388.37,389.55,380.12,389.55,0,0
20110510,388.37,388.37,388.37,388.37,0,0
20110511,387.19,388.96,382.48,388.96,0,0
20110512,383.07,383.07,373.05,375.7,0,0
20110513,366.57,375.7,355.96,374.23,0,0
20110516,374.23,374.23,374.23,374.23,0,0
20110517,362.44,411.35,357.73,400.75,0,0
20110518,400.75,400.75,394.85,397.8,0,0
20110519,397.8,397.8,385.42,385.42,0,0
20110520,392.79,397.8,385.42,394.85,0,0
20110523,394.85,411.65,394.85,411.65,0,0
20110524,411.35,411.65,410.77,410.77,0,0
20110525,411.06,411.06,406.64,410.77,0,0
20110526,410.47,410.77,394.85,406.64,0,0
20110527,406.64,409.29,400.75,409.29,0,0
20110530,409.29,436.99,409.29,418.43,0,0
20110531,420.19,420.19,413.12,420.19,0,0
20110601,420.19,420.19,413.12,419.61,0,0
20110602,412.53,418.43,412.53,417.84,0,0
20110603,417.54,420.19,399.27,406.64,0,0
20110606,397.21,423.73,397.21,410.18,0,0
20110607,400.45,423.73,400.45,410.18,0,0
20110608,403.4,421.37,403.4,418.43,0,0
20110609,409.59,422.55,406.93,421.37,0,0
20110610,419.61,421.37,394.85,420.19,0,0
20110613,415.77,415.77,400.75,414.89,0,0
20110614,414.89,414.89,411.94,414.6,0,0
20110615,418.43,418.43,402.81,412.53,0,0
20110616,411.94,412.53,401.63,412.53,0,0
20110617,411.94,412.53,410.18,412.53,0,0
20110620,411.94,412.53,400.16,400.16,0,0
20110621,400.16,411.94,400.16,406.64,0,0
20110622,406.64,411.94,406.64,411.94,0,0
20110624,411.94,412.53,398.09,411.94,0,0
20110627,396.33,423.73,396.33,406.64,0,0
20110628,412.53,412.53,406.35,411.94,0,0
20110629,411.94,424.32,411.35,412.53,0,0
20110630,415.48,415.48,412.53,412.53,0,0
20110701,412.53,424.32,412.53,412.53,0,0
20110704,412.53,412.53,399.86,412.53,0,0
20110705,412.53,412.53,412.24,412.53,0,0
20110706,412.24,423.73,412.24,412.24,0,0
20110707,412.53,412.53,409.59,409.59,0,0
20110708,412.53,412.53,412.24,412.24,0,0
20110711,412.53,412.53,400.45,411.65,0,0
20110712,411.65,412.53,407.23,407.23,0,0
20110713,412.53,412.53,402.81,410.47,0,0
20110714,412.53,412.53,398.68,411.06,0,0
20110715,411.06,411.06,409,409,0,0
20110718,406.05,408.7,402.51,406.64,0,0
20110719,406.64,406.64,404.58,404.58,0,0
20110720,406.64,406.64,405.76,406.35,0,0
20110721,406.64,406.64,406.35,406.35,0,0
20110722,406.35,408.7,406.35,408.41,0,0
20110725,408.41,409.29,393.38,393.38,0,0
20110726,393.38,403.69,393.38,401.63,0,0
20110727,409.59,412.53,397.21,411.94,0,0
20110728,412.24,412.24,396.92,406.64,0,0
20110729,411.94,411.94,410.47,410.47,0,0
20110801,411.94,411.94,403.69,409.29,0,0
20110802,409.29,409.29,398.09,406.05,0,0
20110803,389.55,406.05,389.55,403.1,0,0
20110804,405.17,405.17,383.36,392.2,0,0
20110805,360.67,400.16,360.67,399.57,0,0
20110808,374.23,387.78,371.28,371.28,0,0
20110809,368.63,371.28,328.85,344.47,0,0
20110810,347.71,378.35,335.92,335.92,0,0
20110811,330.03,365.09,330.03,355.66,0,0
20110812,353.6,391.02,353.6,371.28,0,0
20110816,365.39,376.88,365.39,371.28,0,0
20110817,371.28,371.28,355.37,370.69,0,0
20110818,360.67,377.47,360.67,374.23,0,0
20110819,374.23,374.23,339.46,352.42,0,0
20110822,352.42,353.31,347.71,352.72,0,0
20110823,352.42,383.07,352.42,353.6,0,0
20110824,356.55,356.55,336.51,341.22,0,0
20110825,353.6,355.37,340.05,340.93,0,0
20110826,337.39,347.71,331.79,347.71,0,0
20110829,353.31,353.31,351.54,351.54,0,0
20110830,353.01,382.48,353.01,362.44,0,0
20110831,362.44,362.44,351.83,359.49,0,0
20110901,357.43,359.49,353.6,356.84,0,0
20110902,365.39,365.39,353.6,359.49,0,0
20110905,353.6,383.07,347.71,347.71,0,0
20110906,341.81,353.6,341.81,352.72,0,0
20110907,352.72,376.88,337.39,353.89,0,0
20110908,353.6,353.6,342.11,342.11,0,0
20110909,342.11,375.99,332.09,332.09,0,0
20110912,338.57,338.87,321.19,336.8,0,0
20110913,325.9,325.9,303.51,303.51,0,0
20110914,309.4,309.4,287.42,291.72,0,0
20110915,288.77,300.56,282.88,282.88,0,0
20110916,285.24,285.24,271.09,279.93,0,0
20110919,269.44,284.35,269.44,284.35,0,0
20110920,290.54,290.54,283.47,285.83,0,0
20110921,275.22,275.22,275.22,275.22,0,0
20110922,274.63,274.63,262.14,274.63,0,0
20110923,252.82,274.63,241.69,251.06,0,0
20110926,250.53,250.53,241.39,241.39,0,0
20110927,235.73,242.22,224.54,233.02,0,0
20110928,232.96,235.73,232.96,235.73,0,0
20110929,238.68,238.86,235.73,235.73,0,0
20110930,229.84,240.68,229.84,240.68,0,0
20111003,235.73,235.73,216.7,216.7,0,0
20111004,215.11,218.05,215.11,218.05,0,0
20111005,223.36,232.2,218.05,218.05,0,0
20111006,218.35,219.7,214.46,218.05,0,0
20111007,206.86,208.03,206.86,207.45,0,0
20111010,206.86,212.16,203.79,212.16,0,0
20111011,212.16,212.16,208.03,208.03,0,0
20111012,208.03,218.05,208.03,217.99,0,0
20111013,215.7,215.7,212.16,212.16,0,0
20111014,206.27,206.27,205.09,205.09,0,0
